 54371   D:   (c) 9.2.  ADS 5827C 7.7m, 110" is BD
 54371   D:   (d) +25~1595, PM +.014",-.023", optical.
 55000   G:   (a) HII 128.
 55156   N:   (a) 49 Gem.
 55523   S:   (a) Also classified B4V.
 55958   G:   (a) In Collinder 132.
 56161   Var: (a) NSV 3484.  6.88-7.18V.
 56176   G:   (a) Probable member Wolf 630 Group.
 56310   SB:  (a) 2.7704d, e 0.21, K 62.2k/s, V$0
 56310   SB:  (b) +24.4k/s, asini 2.32.
 56531   G:   (a) HII 128.
 56578   Var: (a) Component B of HR 2764 = HD 56577 =
 56578   Var: (b) NSV 3503.  Uncertain if one or both
 56578   Var: (c) components vary.  Magnitudes for B
 56578   Var: (d) discordant from 6.00 to 6.80V.
 56578   D:   (a) ADS 5951B, is CoD -23~5192.  Component
 56578   D:   (b) A is -23~5189 = HD 56577, = HR 2764,
 56578   D:   (c) an IR source.  Optical pair.
 56593AB C:   (a) Magnitude and colors for blend of AB.
 56593AB D:   (a) ADS 5956AB, 7.4,7.4v, 109.0y, a
 56593AB D:   (b) 0.244", e 0.51, i 46.3~.  Sum of
 56593AB D:   (c) masses 4.66 solar.  Component C,
 56593AB D:   (d) 6.95V, +0.88(B-V), +0.48(U-B) at 16",
 56593AB D:   (e) physical.  Speckle interferometry
 56593AB D:   (f) sep. 0.137", 114~.
 56593AB Dyn: (a) ".0064.
 56593AB G:   (a) HII 111, NGC 2327.
 57044   D:   (a) AB, 7.36V, +0.32(B-V), +0.04(U-B), F2IV.
 57044   D:   (b) C,  7.82V, +0.30(B-V), +0.04(U-B), F0IV.
 57044   Dyn: (a) ".007.
 57066   N:   (a) 20 Lyn.
 57066   D:   (a) Position and PM from AGK3 primary =
 57066   D:   (b) following component.  Secondary, PM
 57066   D:   (c) -.048",-.061".
 57095   D:   (a) 7.1,7.8v, 84.0y, e 0.90, a 0.609", i 111~.
 57095   Dyn: (a) ".014.
 57095   G:   (a) HII 128.
 57192   RV:  (a) Velocities reported from +4 to +50k/s.
 57192   G:   (a) NGC 2362.46.  HII 117.
 57275AB D:   (a) ADS 5996AB, nearly equal components
 57275AB D:   (b) showing orbital motion of about
 57275AB D:   (c) 0.4~/y.  Companions C, D, E, may be optical.
 57275AB Dyn: (a) ".005.
 57890   Var: (a) SRb.  6.94 to 7.02V, +1.58 to
 57890   Var: (b) +1.655(B-V), +1.45 to +1.545(U-B),
 57890   Var: (c) +1.40 to +1.435(R-I)$E.  Amp. 0.1V, 20d.
 58011   Var: (a) NSV 3564.  Amp. 0.08V.
 58011   G:   (a) HII 117.
 58038   D:   (a) 7.5,8.8v.
 58038   G:   (a) Field of Collinder 135.
 58063   S:   (a) Also classified B3III.
 58063   G:   (a) In Collinder 140.
 58260   S:   (a) Also classified B2Vp, B2/3Vp.
 58260   S:   (b) He unusually strong.
 58260   G:   (a) Field of Collinder 135.
 58377   S:   (a) Also classified B3III.
 58510   Dyn: (a) ".002.
 58521   S:   (a) Sp. shows both ZrO and TiO.
 58521   Var: (a) Y Lyn.  SRb.  9.5-12.00p.
 59074   D:   (a) The secondary, HD 59075 = BD -18~1847,
 59074   D:   (b) 7.67V, B8I, PM +.022",+.038", is
 59074   D:   (c) presumably the IR source.
 59099   D:   (a) 7.2,7.9v.  Secondary is CoD -34~3610,
 59099   D:   (b) HD 59100, 8.18V, +0.65(B-V),
 59099   D:   (c) +0.18(U-B), F8.  Trig. parallax of A,
 59099   D:   (d) +".019+/-12; of B, +".030+/-12.
 59693   Var: (a) U Mon.  RVb.  6.1-8.1p.  5.82 to
 59693   Var: (b) 7.17V, +1.03 to 1.31 (B-V), +0.47 to
 59693   Var: (c) 1.22(U-B).  92.26d+ 1500:d.  Mean
 59693   Var: (d) mag. varies in period 2320d.
 60552   Var: (a) NSV 3649.  Amp. 0.06 in both (B-V)
 60552   Var: (b) and (U-B).
 60848   Var: (a) BN Gem.  @gC.  6.0-6.6p.
 60929   G:   (a) HII 128.
 60969   G:   (a) NGC 2422.71.
 60998   C:   (a) Combined mag. of HD 60997/8, 6.39V.
 60998   C:   (b) A, 7.00V, B6V; B, HD 60997 7.30V, B6V.
 60998   D:   (a) B is BD -14~2021, PM -.032",-.024",
 60998   D:   (b) vsini 60k/s.  Component G is BD
 60998   D:   (c) -14~2022, 9.1v, G 7.76V, -0.05(B-V),
 60998   D:   (d) -0.44(U-B), B6IV, at 84~, 361~.  I is
 60998   D:   (e) -14~2025, PM  +.008",+.005".  J is
 60998   D:   (f) -14~2019, PM -.022",-.006".
 60998   Dyn: (a) ".008.
 60998   G:   (a) NGC 2422.211.
 61017   G:   (a) NGC 2422.83.
 61071   G:   (a) In reflection nebula, association CMa
 61071   G:   (b) R1.  Near HII 117.
 61332   S:   (a) Barium Star?
 61332   G:   (a) Near HII 128.
 61687   S:   (a) Also classified B3/5V.
 61944   S:   (a) Also classified B3/5V:.
 62301   G:   (a) Arcturus Group member.
 62317   G:   (a) HII 128.
 62351   D:   (a) ADS 6315, 7.1,7.6v, G5III+G5III, 138y,
 62351   D:   (b) e 0.57, a 0.348", i 138~.
 62522   D:   (a) ADS 6354, 7.8,7.8v, F9V+F9V, 18.80y,
 62522   D:   (b) e 0.50, a 0.20", i 129~.
 62753   G:   (a) Near HII 128.
 63008   D:   (a) Component B is CoD -50~2948, 7.57V,
 63008   D:   (b) +0.70(B-V), G0.  Trig. parallax of A,
 63008   D:   (c) +".037+/-11; of B, +".020+/-12.
 63079   G:   (a) NGC 2451.256.  Near HII 128.
 63291   C:   (a) Also given as 6.48V, +1.36(B-V).
 63291   G:   (a) NGC 2451.269.  Near HII 128.
 63425   S:   (a) Also classified B1V.
 63425   D:   (a) Component B is CoD -41~3385.
 63425   G:   (a) HII 128.
 63531   S:   (a) Also classified B2III.
 63579   G:   (a) HII 128.
 63610   D:   (a) Component A of double of which B is HD
 63610   D:   (b) 63631, 7.75V, +0.17(B-V), +0.07(U-B), A5.
 63868   G:   (a) HII 128.
 63988   G:   (a) HII 128.
 64318   G:   (a) HII 128.
 64616   G:   (a) NGC 2467.81.  Association Pup I.  HII 127.
 64657   Var: (a) OR Pup.  Amp. 0.25:V.
 64657   G:   (a) NGC 2467.83.  Assoc. Pup I.  HII 127.
 64717   S:   (a) Also classified B2III.
 64756   S:   (a) Also classified A2V.
 64827   G:   (a) HII 128.
 65270   Var: (a) Suspected variable, amp. 0.03 in y, b,
 65270   Var: (b) v, and u.  0.85d.
 65270   G:   (a) HII 128.
 65583   G:   (a) Arcturus Group member.
 65622   G:   (a) HII 128.
 65663   S:   (a) Also classified B8V.
 65663   G:   (a) NGC 2516.120.
 65930   S:   (a) Also classified B2III/IV.
 65930   G:   (a) HII 128.
 65950   S:   (a) B8.5IIIpHgMn.
 65950   Var: (a) NSV 3839.  Amp. 0.04V.
 65950   G:   (a) NGC 2516.126 member.
 66066   Dyn: (a) ".005.
 66066   G:   (a) NGC 2516.130.
 66079   G:   (a) HII 128.
 66097   D:   (a) ADS 6524B, 10.0v at 2", 45~.  C, 7.60V,
 66097   D:   (b) G0 = DM -21~2221.
 66605   S:   (a) Also classified A3III.
 66605   Var: (a) QQ Pup.  Amp. 0.06y, 0.08u.  2.23d.
 66605   G:   (a) HII 128.
 66676   G:   (a) HII 128?
 66726   G:   (a) HII 128?
 66765   S:   (a) Also classified B2V, B1/2V.
 66765   G:   (a) HII 128.
 67385   G:   (a) HII 128.
 67404   Var: (a) NSV 3907.  4.72-5.2:I.
 67409   D:   (a) B, CoD -26~5531, 9.02V, K0, optical?
 67458   S:   (a) Also classified G2V.
 67621   G:   (a) HII 128.
 67670   D:   (a) BC, 134" 56~, 7.55V K0, = HD 67728.
 67704   G:   (a) HII 128?
 67762   G:   (a) HII 128.
 67847   G:   (a) HII 128.
 68478   G:   (a) NGC 2547.44.  HII 128.
 68627   G:   (a) HII 128.
 68761   RV:  (a) Discordant determinations, +44 at
 68761   RV:  (b) Canberra; -19, -20 and -50k/s at Radcliffe.
 68763   G:   (a) HII 128.
 68860   S:   (a) F9-G7.
 68860   Var: (a) RS Pup.  C@d, 6.533 to 7.625V, +1.10
 68860   Var: (b) to +1.79(B-V), +0.76 to +1.656(U-B).
 68860   Var: (c) +0.54 to +0.74(R-I)$E.  41.3876d.
 68860   Var: (d) Period varies.
 68860   G:   (a) Faint reflection nebulosity, radius
 68860   G:   (b) about 1.4', surrounds variable.
 68978   C:   (a) V also given as 6.68.
 68978   S:   (a) Also classified G2V.
 69054   D:   (a) B, 10.79V, +0.68(B-V), +0.18(U-B),
 69054   D:   (b) G0V.  AB, 6.37V, +1.01(B-V).
 69066   S:   (a) Also classified G8/K0III+G:.
 69066   G:   (a) Near HII 129.
 69168   G:   (a) HII 128.
 69213   S:   (a) Also classified A2p, A9IV/V, A9IV/V, F2p.
 69213   Var: (a) AI Vel.  RRs, 6.4-7.13v.  0.11157396d.
 69213   Var: (b) Period and form of light curve vary.
 69213   Var: (c) Secondary oscillation 0.08620767d.
 69213   Var: (d) Beat period 0.379188d.
 69213   G:   (a) HII 128.
 69253   G:   (a) HII 128.
 69404   G:   (a) HII 128.
 69973   C:   (a) (U-B) also -0.69.
 69973   G:   (a) HII 128.
 70084   S:   (a) Shell star with weak and diffuse He lines.
 70084   Var: (a) IT Vel.  7.025 to 7.069V; -1.68 to
 70084   Var: (b) -1.38(B-V); -0.701 to -0.674(U-B).
 70084   G:   (a) HII 128.
 70157   G:   (a) HII 128.
 70195   G:   (a) HII 128.
 70309   S:   (a) Also classified B3III.
 70309   G:   (a) HII 128.
 71216   Var: (a) NSV 4063.  Amp. 0.09V, 0.07(U-B).
 71216   RV:  (a) Radcliffe values range from -10: to +86:k/s.
 71216   G:   (a) HII 128.
 71499AB D:   (a) ADS 6825, 7.5,7.6v, F0, 41.955y, e 0.078,
 71499AB D:   (b) a 0.201, i 110~, M$1 1.70, M$2 1.66
 71499AB D:   (c) (orbit by Starikova); or 43.0y, a ".20,
 71499AB D:   (d) e=0.15, i=109.0~.  Sum masses 3.5 solar
 71499AB D:   (e) (orbit by Baize).  Speckle interferometry
 71499AB D:   (f) sep. 0.104" to 0.127".
 71499AB Dyn: (a) ".0107.
 71518   S:   (a) Also classified B5III.
 71805AB D:   (a) 7.2,7.4v, F6V+F7V, 14.5y, e 0.28,
 71805AB D:   (b) a 0.158", i 53~.
 71805AB Dyn: (a) ".021.
 71866   Var: (a) TZ Lyn.  @aCV type.  6.65-6.79V, 6.79760d.
 72014   D:   (a) B, CoD -42~4287, 9.26V, G0.
 72014   G:   (a) Associated with galactic emission
 72014   G:   (b) nebulosity, HII 128.
 72066   G:   (a) HII 128.
 72275   S:   (a) Also classified F6-G2.
 72275   Var: (a) V Car.  C@d, 7.085 to 7.682V, +0.710
 72275   Var: (b) to +1.057(B-V), +0.417 to 0.769(U-B).
 72275   Var: (c) 6.69668d.
 72318   D:   (a) Component B, 7.52V, K4III = HD 72317
 72318   D:   (b) = CoD -40~4330.
 72318   G:   (a) HII 128.
 72555   Var: (a) NSV 4127.  Amp. 0.29V.
 72555   G:   (a) HII 128.
 72611   G:   (a) HII 128.
 72752   G:   (a) HII 128.
 72754   Var: (a) FY Vel.  EB?, 6.84-7.06V.  33.72d.
 72754   Var: (b) Variation possibly due to ellipticity
 72754   Var: (c) of components, but partial eclipse of
 72754   Var: (d) the region producing H-emission may
 72754   Var: (e) be contributing.
 72754   SB:  (a) 33.734d, e 0.04, K 136.8k/s, V$0
 72754   SB:  (b) +20.8k/s, asini 63.4.  Secondary is
 72754   SB:  (c) the more massive star but could not
 72754   SB:  (d) be detected.  Possibly a collapsed
 72754   SB:  (e) star, or black hole.  Light
 72754   SB:  (f) variations about 0.2V correlated with
 72754   SB:  (g) orbital period.
 72798   G:   (a) HII 128.
 72800   G:   (a) HII 128.
 73210   G:   (a) NGC 2632.50.  Praesepe Cluster.
 73244   G:   (a) HII 128.
 73287   G:   (a) IC 2391.1.
 73502   S:   (a) Also classified G8, K0.
 73502   Var: (a) RZ Vel.  C@d, 6.423 to 7.638V, +0.692
 73502   Var: (b) to +1.530(B-V).  20.3969d.
 73502   G:   (a) HII 128.
 73575   N:   (a) 38 Cnc.
 73575   Var: (a) BT Cnc.  @dSct,  6.66-6.69V, amp.
 73575   Var: (b) 0.07B.  0.108d.
 73575   G:   (a) NGC 2632.204, member.  Praesepe.
 73588   Var: (a) G0 Vel.  Lb:.  6.61 to 6.98V, +1.68 to
 73588   Var: (b) +1.77(B-V), +1.66 to +1.945(U-B),
 73588   Var: (c) +1.075 to +1.17(R-I)$E.  75d.
 73588   G:   (a) HII 135.
 73598   Var: (a) NSV 4171.  Amp. 0.09V.
 73598   D:   (a) ADS 6915D.  Component A is DM +20~2152
 73598   D:   (b) = HD 73618, 6.94v A0.  Component C is
 73598   D:   (c) BD +19~2153, SB2.  Component B, 11.9
 73598   D:   (d) at 1.4" from A.
 73598   G:   (a) NGC 2632.212.  Hyades group giant.
 73598   G:   (b) Praesepe Cluster.
 73658   G:   (a) HII 128.
 73666   N:   (a) 40 Cnc.
 73666   D:   (a) Comp. B; A = 73665 = HR 3427 = 39 Cnc.
 73666   G:   (a) NGC 2632.265.  Praesepe Cluster.
 73712   G:   (a) NGC 2632.284.  Praesepe Cluster.
 73785   N:   (a) 42 Cnc.
 73785   G:   (a) NGC 2632.328.
 73819   G:   (a) NGC  2632.348.  Praesepe Cluster.
 73844   Var: (a) AK Hya.  SRb, 6.33 to 6.91V, +1.51 to
 73844   Var: (b) +1.62(B-V), +1.055 to +1.22(U-B), +1.68
 73844   Var: (c) to +1.78(R-I)$E.  112:d.  Halo population.
 73871   G:   (a) NGC 2632.377.  Praesepe Group.
 73974   G:   (a) NGC 2632.428.  Hyades group giant.  Praesepe.
 74105   D:   (a) Component B is CoD -41~4370 = HD 74104,
 74105   D:   (b) 7.72V, G0.
 74105   G:   (a) HII 128.
 74234   G:   (a) IC 2395.2.  HII 128.
 74319   G:   (a) HII 128.
 74496   S:   (a) Also classified A0m A2-F0/2.
 74496   G:   (a) HII 128.
 74558   S:   (a) Also classified A9V.
 74558   G:   (a) Non-member Hyades Group.  HII 128.
 74599   G:   (a) HII 128.
 74711   G:   (a) HII 128.
 74868   S:   (a) Also classified F8IV/V.
 74868   G:   (a) Possible member Hyades Group.  HII 128.
 75009   G:   (a) HII 128.
 75021   S:   (a) Formerly classified R8.
 75021   Var: (a) UZ Pyx.  6.99 to 7.35V; +1.85 to
 75021   Var: (b) +2.10(B-V), +2.59 to +3.36(U-B);
 75021   Var: (c) +0.94 to +0.98(R-I).
 75021   D:   (a) CPM with HD 75022, 7.64V, +1.44(B-V),
 75021   D:   (b) +1.62(U-B), +0.53(R-I)$E.
 75021   G:   (a) HII 145.
 75125   G:   (a) HII 128.
 75126   S:   (a) Also classified B3III/IV.
 75126   G:   (a) Near Cluster Trumpler 10, probable
 75126   G:   (b) member.  HII 128.
 75129   G:   (a) HII 128.
 75156   R:   (a) Diam. by occultation from ".0031 to ".0045.
 75241   G:   (a) HII 128, 137.
 75272   G:   (a) HII 128.
 75470   D:   (a) Speckle interferometry sep. 0.317",
 75470   D:   (b) 36~, to 0.330", 38~.
 75767   SB:  (a) 10.2504d, e 0.1, K 24.5k/s, V$0
 75767   SB:  (b) +3.5k/s, asini 3.44.
 75767   G:   (a) Probable member Wolf 630 Group.
 75869   S:   (a) Also classified B2III.
 75869   G:   (a) HII 128.
 75974   D:   (a) Primary is close occultation double,
 75974   D:   (b) 7.3,7.9v, sep. 0.02", 90~.  Speckle
 75974   D:   (c) interferometry sep. 0.205", 35~.
 75974   D:   (d) Secondary also observed by
 75974   D:   (e) occultation, sep. 0.233", 41~from primary.
 76004   G:   (a) HII 128, 141.
 76095   Var: (a) NSV 4296.  @Dm of ADS components var?
 76095   D:   (a) ADS 7082.  7.0,8.1v, @Dm var?, G2V+K0V,
 76095   D:   (b) 45.0y, a 0.835", e 0.46, i 40.6~.  Sum
 76095   D:   (c) masses 2.50 solar.  These elements by
 76095   D:   (d) Baize differ from others by Starikova:
 76095   D:   (e) 45.257y, a 0.835", e 0.888, i 78.8~,
 76095   D:   (f) masses 0.79 and 0.65 solar.  Component C,
 76095   D:   (g) 13.0v at 44".
 76095   Dyn: (a) ".0195 (Baize); ".058 (Starikova).
 76186   G:   (a) HII 128, 143.
 76380   G:   (a) HII 128.
 76668   D:   (a) 7.0,9.7v.
 76943B  N:   (a) Nicolet lists HD 79643 as a double
 76943B  N:   (b) with the UBV data given.  However HD
 76943B  N:   (c) 79643, 8.5v, K2, is not a known
 76943B  N:   (d) double and the UBV data are not
 76943B  N:   (e) compatible with the HD spectrum.  If
 76943B  N:   (f) 76943 = HR 3579 is meant, HD 4.09v,
 76943B  N:   (g) F5, this star is double and the
 76943B  N:   (h) Nicolet data may refer to the
 76943B  N:   (i) secondary for which @Dm = 2.0v and
 76943B  N:   (j) another source gives 6.18, G5V:.
 76943B  N:   (k) Another possible identification might
 76943B  N:   (l) be HD 79743, 7.2v F5, a more
 76943B  N:   (m) compatible spectral type, but this
 76943B  N:   (n) star is not a recognized double.
 76943B  D:   (a) Component A is HR 3579 = HD 76943.
 76943B  D:   (b) AB 21.85y, a 0.619", trig. parallax +".069.
 76943B  D:   (c) Component E, PM +.003",-.025".
 76943B  D:   (d) Components C-E optical.
 76968   RV:  (a) vsini also given as 158k/s.
 77137   Var: (a) TY Pyx.  E, amp. 0.50p.  6.87-7.47V.
 77137   Var: (b) 3.198584d.  Min II 7.45:V.  Outside
 77137   Var: (c) eclipse, H and K in emission.
 77137   SB:  (a) 3.1986d, e 0.0, K$1 97.5k/s, V$0
 77137   SB:  (b) +63.2k/s, m$1sin3i 1.20, a$1sini 4.29;
 77137   SB:  (c) K$2 96.2k/s, m$2sin3i 1.22, a$2sini
 77137   SB:  (d) 4.23.  i 88~.  SB is also eclipsing
 77137   SB:  (e) variable.  Spectral classes G2-G5
 77137   SB:  (f) with H and K emission in both
 77137   SB:  (g) components.  The two components are
 77137   SB:  (h) approximately equal in light.
 77321   S:   (a) Also classified K1/2II.
 77408   S:   (a) CPM companion, 15.18V, +0.00(B-V),
 77408   S:   (b) -0.05(U-B), a sub-luminous star.
 77443   Var: (a) UX Lyn.  SRb:, 6.60-6.78V; +1.47-1.55(B-V).
 77464   Var: (a) CV Vel.  EA, 6.56-7.3p, 6.8895d,
 77464   Var: (b) masses 6.10, 5.99 solar, radii 4.10,
 77464   Var: (c) 3.95 solar, detached system.
 77464   Var: (d) Secondary min. 7.2p.
 77464   SB:  (a) 6.8895d, e 0.0, K$1 127.0k/s, V$0
 77464   SB:  (b) +24.3k/s, m$1sin3i 6.07, a$1sini 12.0;
 77464   SB:  (c) K$2 129.2k/s, m$2sin3i 5.96, a$2sini
 77464   SB:  (d) 12.2.  SB is also eclipsing variable.
 77464   RV:  (a) Component b, B2V, vsini 85k/s.
 77570   G:   (a) Possible member Hyades Group.
 77581   S:   (a) H@a emission.
 77581   SB:  (a) 8.9681d, e 0.136, K 21.75k/s, asini
 77581   SB:  (b) 32.83; msin3i 1.67 for X-ray source,
 77581   SB:  (c) 20.5 for optical.
 77581   M:   (a) Optical counterpart of binary X-ray
 77581   M:   (b) system 3U 0900-40 = Vela X-1.
 77581   M:   (c) Primary may be SR pulsating star.
 78005   S:   (a) Also classified B3III, B2.5IV, B4V.
 78005   Var: (a) NSV 4371.  Amp. 0.2B.
 78616   Var: (a) NSV 4391.  @bCep, amp. 0.06V, 4.6361d,
 78616   Var: (b) variable period.
 78616   D:   (a) Close visual binary with nearly equal
 78616   D:   (b) components, 7.6,8.0v.
 78616   G:   (a) HII 128.
 78643   G:   (a) HII 145.
 79009   N:   (a) 80 Cnc.
 79009   D:   (a) Component B, BD +18~2137, 9.4v.  C is
 79009   D:   (b) + 18~2136, 10.2v at 148", 317~, 975y,
 79009   D:   (c) a 16.725".
 79039   G:   (a) HII 128.
 79210/1 S:   (a) Also classified K7V.
 79210/1 D:   (a) Blended magnitude and colors.  HD 79210
 79210/1 D:   (b) is component A of double of which HD 79211
 79210/1 D:   (c) is B, 975y, a 16.725".  A possible third,
 79210/1 D:   (d) invisible companion, period 5.2y.  Trig.
 79210/1 D:   (e) parallax of A, +".168+/-2; of B, +".163+/-3.
 79210/1 D:   (f) A, 7.61V, +1.39(B-V), +1.20(U-B), 6.75R,
 79210/1 D:   (g) +0.69(R-I)$E.  B, BD +53~1321, 7.71V,
 79210/1 D:   (h) +1.36(B-V), +1.20(U-B), 6.80R,
 79210/1 D:   (i) +0.69(R-I)$E, PM -1.528",-.706".
 79210/1 D:   (j) C, 14.7v at 284"; D, 10.8v at 189", 172~.
 79210/1 Dyn: (a) ".22.
 79210/1 G:   (a) Hyades group.  Old disc population.
 79403   G:   (a) HII 128.
 79622   G:   (a) HII 128.
 79699   D:   (a) Direct motion.
 79765   G:   (a) Non-member Hyades Group.
 79810   G:   (a) HII 128.
 80105   N:   (a) 25 Hya.
 80205   Var: (a) NSV 4443.  Amp. 0.05V.
 80205   G:   (a) HII 128.
 80550   D:   (a) ADS 7311B.  Component A is HR 3709,
 80550   D:   (b) which is an IR source.  Component C,
 80550   D:   (c) 11.25V, +1.15(B-V), K2V.
 80567   Var: (a) IN Hya.  SRb, 6.27 to 6.75V, +1.62 to
 80567   Var: (b) +1.76(B-V), +1.76 to +1.92(U-B),
 80567   Var: (c) +1.10 to +1.23(R-I).  About 45d.
 80567   G:   (a) Wolf 630 Group.
 80572   G:   (a) HII 128?
 80777   G:   (a) HII 128?
 81028   Var: (a) DF Leo.  SRb, 6.74 to 6.95V, +1.60 to
 81028   Var: (b) +1.665(B-V), +1.72 to +1.85(U-B),
 81028   Var: (c) +1.10 to +1.20(R-I)$E.  Amp. 0.2V,
 81028   Var: (d) 60-80d, or 30:d.
 81347   S:   (a) Also classified B3IV, B5Vk.
 81347   Var: (a) NSV 4477.  Amp. 0.04V.
 81347   G:   (a) HII 128?
 81369   G:   (a) HII 128?
 81575   Var: (a) GK Vel.  SRb, 6.26-6.5V, about 120d.
 81575   G:   (a) HII 128?
 82191   Var: (a) NSV 4509.  E, amp. 0.03V.
 82191   SB:  (a) 9.0119d, e 0.008, K$1 72.3k/s, V$0
 82191   SB:  (b) +10.7k/s, m$1sin3i 2.05, a$1sini 8.96;
 82191   SB:  (c) K$2 86.6k/s, m$2sin3i 1.70, a$2sini 10.73.
 82191   SB:  (d) Both components Am, classified A1 by Ca:H,
 82191   SB:  (e) and F0 from metallic lines.  The secondary
 82191   SB:  (f) probably the hotter.  The system has the
 82191   SB:  (g) largest minimum masses of any known system
 82191   SB:  (h) containing Am stars (as of 1978).
 82207   D:   (a) Double with HD 82241.
 82224   G:   (a) Near HII 128.
 82241   D:   (a) Double with HD 82207.
 82436   Var: (a) NSV 4512.  Amp. 0.05V.
 82861   S:   (a) Also classified Am.
 83114   Var: (a) Y Dra.  M, 6.24-15.0V, 325.49d.
 83114   Var: (b) Mean max. 9.2V.
 83114   M:   (a) PM from McCormick Obs.
 83273   N:   (a) 9 Leo.
 83273   G:   (a) Non-member Hyades Group.
 83343   N:   (a) 11 Leo.
 83368   S:   (a) Also classified F0:p.
 83368   Dyn: (a) ".021.
 83509   D:   (a) Occultation double sep. 0.006".
 83625   Var: (a) IO Vel.  Amp. 0.03y, 1.080d.
 84046   Var: (a) NSV 4581.  6.42-6.8V.
 84375   S:   (a) Also classified B8e.
 84453   N:   (a) 14 LMi in UMa.
 85162   Var: (a) Rufener suspected variable.
 85209   G:   (a) Near HII 128.
 85405   Var: (a) Y Hya.  SRb, 8.3-12.0p.  302.8d.
 85405   Var: (b) Erratic variations of 0.25V.  Range
 85405   Var: (c) 6.35 to 6.60V, +3.23 to +3.40(B-V),
 85405   Var: (d) +1.04 to +1.10(R-I)$E.  Mean
 85405   Var: (e) photographic mag. varies slowly.
 85405   Var: (f) Periods 95d and 1200d also found.
 85762   N:   (a) 9 Sex.
 85762   D:   (a) Component B is BD +5~2247, 9.2v, K0,
 85762   D:   (b) at 52", 290~, PM -.028",-.022".
 86118   Var: (a) QX Car.  EA, 6.46-7.0B.  4.4772d.
 86675   Var: (a) NSV 4688.  6.3-7.06V.
 86754   S:   (a) Equal double lines.
 86778   M:   (a) Near IR radio source 3C234.
 87122   D:   (a) Component B is -55~2795.
 87127   D:   (a) ADS 7621.  Component B, 13.49V,
 87127   D:   (b) +0.82(B-V), +0.30(U-B).  CPM.
 87638   S:   (a) Also classified F0V.
 87870   Var: (a) IO Hya.  SRb, 6.87 to 7.02V, +1.50 to
 87870   Var: (b) +1.58(B-V), +1.48 to +1.59(U-B),
 87870   Var: (c) +1.27 to +1.34(R-I)$E.  80:d.
 88021/2 S:   (a) Uncertain which spectrum corresponds
 88021/2 S:   (b) to the primary.
 88021/2 Var: (a) NSV 4757.  6.64-6.74V.
 88021/2 D:   (a) ADS 7662, 7.3,7.4v, Am+F5III, 64.7y,
 88021/2 D:   (b) e 0.949, a 0.240", i 116~.  Also
 88021/2 D:   (c) observed by speckle interferometry,
 88021/2 D:   (d) sep. 0.182", 193~, but inconsistent
 88021/2 D:   (e) with Baize orbit.
 88021/2 Dyn: (a) ".017.
 88108   Var: (a) NSV 4759.  Amp. 0.34K.
 88158   Var: (a) NSV 4755.  @aCV?
 88230   S:   (a) Also classified dM0, K7V.
 88230   Var: (a) NSV 4765.  Microvariable in V, 6.59-6.66V.
 88230   D:   (a) Component B is BD +50~1724, 9.0v,
 88230   D:   (b) PM -1.352:,-.529".  C is +50~1723,
 88230   D:   (c) 10.1v at 303.5", 254~ from B.
 88230   G:   (a) Old disc population.
 88539   S:   (a) Also classified N, CH, C5II.
 88539   Var: (a) AB Ant.  Lb, 6.64-6.89V; +3.06 to
 88539   Var: (b) +3.48(U-B); +0.98 to +2.30(R-I)$C.
 88764   N:   (a) 21 Sex.
 89269   D:   (a) Component B is BD +44~1975.
 89269   G:   (a) Probable member Wolf 630 Group.
 89713   G:   (a) NGC 3228.1.  Probably non-member.
 89740   G:   (a) HII 164.
 90068   Var: (a) SR type.
 90068   D:   (a) Secondary is BD +34~2122, 8.3v K0,
 90068   D:   (b) PM -.001",-.019".
 90156   Var: (a) NSV 4844.  Amp. 0.10V.
 90250   N:   (a) 29 LMi.
 90250   G:   (a) @zHerculis Group.
 90473   N:   (a) 26 Sex.
 90485   N:   (a) 27 Sex.
 90490   G:   (a) Near HII 196.
 90586   Var: (a) NSV 4860.  6.93-7.02V.  Component A of
 90586   Var: (b) double.
 90586   D:   (a) B, 10.49, B3III.
 90706   G:   (a) IC 2581.2.
 90872   S:   (a) Also classified B8III.
 91011   N:   (a) 31 Sex.
 91645   D:   (a) 7.2,11.0,v.
 91943   S:   (a) Also classified B0.5Ie, B0.5Ibk,
 91943   S:   (b) B0.5/1II/III.
 91943   D:   (a) CPD -57~3500, 8.74V, B1III, RV-23k/s
 91943   D:   (b) is 1.3' S of HD 91943 = CPD-50~3499.
 91943   G:   (a) NGC 3293.3.  HII 172-175.
 91962   D:   (a) ADS 7854, 7.2,10.4v, G0, 283.11y, e 0.304,
 91962   D:   (b) a 1.317", i 35~, masses A 1.10, B 0.69 solar.
 91962   Dyn: (a) ".033.
 91969   S:   (a) Also classified B0I, B0Ib, O9.5Ik.
 91969   G:   (a) NGC 3293.4.  HII 172-175.
 92072   G:   (a) HII 176, 196.
 92385   G:   (a) IC 2602.17.
 92399   G:   (a) HII 181, NGC 3372.
 92463   D:   (a) Comp. B of which HD 92449 = HR 4180 is A.
 92464   Var: (a) NSV 4929.  Amp. 0.05V.
 92467   G:   (a) IC 2602.18.
 92505   S:   (a) Also classified B3/4IV.
 92505   G:   (a) HII 176, 181, 196, NGC 3372.
 92536   G:   (a) IC 2602.22.
 92626   S:   (a) Also classified K2p,Rp.
